college,url
Trident Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/101
Trine University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3892
Trinity Christian College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2201
Trinity College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1244
Trinity College of Nursing & Health Sciences,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4749
Trinity International University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3891
Trinity University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2287
Trinity Valley Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/80
Triton College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1703
Troy University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3488
Truckee Meadows Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3459
Truett McConnell University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2993
Truman State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3554
Tufts University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1245
Tulane University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2291
Tulsa Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/140
Tusculum University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3893
Tuskegee University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3894
Tyler Junior College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2292
UW  Colleges Richland,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2913
UW Colleges Fox Valley,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1210
UW Colleges Richland,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2913
UW Colleges Rock County,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3211
Ulster County Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1419
Union College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/145
Union University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1708
United States Air Force Academy,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/986
United States Coast Guard Academy,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2997
United States Merchant Marine Academy,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1461
United States Naval Academy,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2998
Unity Environmental University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3568
Universidad Central De Bayamon,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1891
University Of Alabama At Birmingham,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4041
University Of Arizona Global Campus San Diego,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/163
University Of Arkansas Hope Texarkana,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3530
University Of California San Francisco School Of Dentistry,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3510
University Of Chicago,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1713
University Of Colorado Denver,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3971
University Of Connecticut,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/492
University Of Findlay,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1877
University Of Health Sciences And Pharmacy In St Louis,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2189
University Of Illinois Chicago,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4038
University Of Illinois Springfield,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1692
University Of Illinois Urbana Champaign,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1192
University Of Indianapolis,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1558
University Of Maryland Global Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2995
University Of Missouri - Saint Louis,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/154
University Of New Hampshire College Of Professional Studies,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3829
University Of North Alabama,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1190
University Of North Carolina At Wilmington,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/359
University Of North Carolina School Of The Arts,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/623
University Of Olivet,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2010
University Of Pittsburgh At Johnstown,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1415
University Of Providence,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2378
University Of Silicon Valley,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3673
University Of Tennessee Knoxville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1199
University Of Tennessee Martin,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1200
University Of Tennessee: Chattanooga,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1712
University Of Texas Rio Grande Valley,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/281771
University Of Texas Rio Grande Valley Brownsville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3484
University Of Wisconsin - Green Bay,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4042
University Of Wisconsin Parkside,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4043
University Of Wisconsin Stevens Point At Marshfield,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3210
University Of Wisconsin Stevens Point At Wausau,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/225
University Of Wisconsin-Milwaukee,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4351
University of Advancing Technology,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/644
University of Akron,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1710
University of Akron: Wayne College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1705
University of Alabama,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1711
University of Alabama in Huntsville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4040
University of Alaska Anchorage,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3975
University of Alaska Fairbanks,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3962
University of Alaska Southeast,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3976
University of Arizona,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/987
University of Arkansas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/146
University of Arkansas Community College Rich Mountain,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2086
University of Arkansas Pulaski-Technical College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3021
University of Arkansas at Fort Smith,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2636
University of Arkansas at Little Rock,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2455
University of Arkansas at Monticello,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/401
University of Arkansas at Pine Bluff,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/398
University of Arkansas: Community College at Batesville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3690
University of Baltimore,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2999
University of Bridgeport,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/491
University of California: Berkeley,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/988
University of California: Davis,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/989
University of California: Irvine,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3887
University of California: Los Angeles,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/992
University of California: Merced,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/160032
University of California: Riverside,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/993
University of California: San Diego,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/991
University of California: Santa Barbara,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/990
University of California: Santa Cruz,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3958
University of Central Arkansas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/569
University of Central Florida,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/636
University of Central Missouri,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/517
University of Central Oklahoma,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/518
University of Charleston,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/605
University of Cincinnati,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4035
University of Cincinnati: Blue Ash College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4036
University of Cincinnati: Clermont College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/303
University of Colorado Boulder,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/994
University of Colorado Colorado Springs,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3970
University of Dallas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/147
University of Dayton,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2397
University of Delaware,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3000
University of Denver,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/995
University of Detroit Mercy,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1191
University of Dubuque,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/148
University of Evansville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2860
University of Florida,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3001
University of Georgia,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3632
University of Guam,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3134
University of Hartford,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1253
University of Hawaii at Hilo,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3964
University of Hawaii at Manoa,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3963
University of Hawaii: West Oahu,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3458
University of Houston,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/149
University of Houston-Clear Lake,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/468
University of Houston-Downtown,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/471
University of Idaho,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/106
University of Illinois Extension: Cook County,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/227401
University of Iowa,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/412
University of Jamestown,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2620
University of Kansas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/152
University of Kentucky,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1193
University of La Verne,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2403
University of Louisiana at Lafayette,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2246
University of Louisiana at Monroe,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3552
University of Louisville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1194
University of Lynchburg,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3439
University of Maine,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3559
University of Maine at Augusta,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3569
University of Maine at Farmington,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4069
University of Maine at Presque Isle,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/773
University of Mary,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3536
University of Mary Hardin-Baylor,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/464
University of Mary Washington,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/680
University of Maryland: Baltimore County,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2674
University of Maryland: College Park,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3633
University of Maryland: Eastern Shore,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/682
University of Massachusetts Amherst,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3560
University of Massachusetts Boston,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3567
University of Massachusetts Dartmouth,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3199
University of Massachusetts Lowell,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/489
University of Memphis,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2106
University of Miami,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3634
University of Michigan Ann Arbor,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1195
University of Michigan: Dearborn,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4044
University of Michigan: Flint,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4039
University of Minnesota: Crookston,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/156
University of Minnesota: Duluth,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2311
University of Minnesota: Morris,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/155
University of Minnesota: Rochester,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/229031
University of Minnesota: Twin Cities,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2312
University of Mississippi,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1196
University of Missouri: Columbia,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2313
University of Missouri: Kansas City,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/73
University of Mobile,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4388
University of Montana,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3191
University of Montana Western,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3980
University of Montevallo,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1607
University of Mount Olive,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/611
University of Mount Union,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1772
University of Nebraska - Lincoln,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2315
University of Nebraska - Omaha,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/166
University of Nebraska Kearney,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/173
University of Nevada: Las Vegas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3959
University of Nevada: Reno,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3261
University of New England,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1370
University of New Hampshire,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3561
University of New Hampshire at Manchester,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/490
University of New Haven,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2800
University of New Mexico,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3262
University of New Orleans,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/657
University of North Carolina at Asheville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4018
University of North Carolina at Chapel Hill,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3635
University of North Carolina at Charlotte,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3080
University of North Carolina at Greensboro,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/364
University of North Carolina at Pembroke,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3076
University of North Dakota,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2316
University of North Florida,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3648
University of North Georgia,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/616
University of North Georgia - Gainesville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2333
University of North Texas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3551
University of North Texas at Dallas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/254297
University of Northern Colorado,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1301
University of Northern Iowa,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2613
University of Northwestern - St. Paul,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2590
University of Notre Dame,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1197
University of Oklahoma,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2317
University of Oregon,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3264
University of Pennsylvania,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1464
University of Pennsylvania: College of Liberal and Professional Studies,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/258597
University of Pikeville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/932
University of Pittsburgh,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1465
University of Pittsburgh at Bradford,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1416
University of Pittsburgh at Greensburg,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1417
University of Pittsburgh at Titusville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1418
University of Portland,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3265
University of Puerto Rico: Mayaguez,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3129
University of Puget Sound,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1295
University of Redlands,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3266
University of Rhode Island,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3562
University of Richmond,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/579
University of Rio Grande,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2914
University of Rochester,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2395
University of Saint Francis,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/832
University of Saint Joseph,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1371
University of San Diego,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3267
University of San Francisco,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3339
University of Science and Arts of Oklahoma,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/324
University of Scranton,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1481
University of Sioux Falls,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/352
University of South Alabama,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1206
University of South Carolina: Aiken,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2676
University of South Carolina: Beaufort,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/553
University of South Carolina: Columbia,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2338
University of South Carolina: Lancaster,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/558
University of South Carolina: Salkehatchie,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/555
University of South Carolina: Sumter,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/664
University of South Carolina: Union,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/554
University of South Carolina: Upstate,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/559
University of South Dakota,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2319
University of South Florida,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/666
University of South Florida: Saint Petersburg,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/213702
University of South Florida: Sarasota-Manatee,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/247175
University of Southern California,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3341
University of Southern Indiana,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3234
University of Southern Maine,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/872
University of Southern Mississippi,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4359
University of St. Francis,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2768
University of St. Thomas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2471
University of Tampa,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/599
University of Texas Health Science Center at San Antonio,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2696
University of Texas at Arlington,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/91
University of Texas at Austin,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2321
University of Texas at Dallas,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2518
University of Texas at El Paso,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2285
University of Texas at San Antonio,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/470
University of Texas at Tyler,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/143
University of Texas of the Permian Basin,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/466
University of Toledo,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1201
University of Tulsa,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2322
University of Utah,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3342
University of Vermont,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3563
University of Virginia,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2350
University of Virginia's College at Wise,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1178
University of Washington,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3879
University of Washington Bothell,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/227717
University of Washington Tacoma,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/228679
University of West Alabama,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3487
University of West Florida,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2673
University of West Georgia,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/420
University of Wisconsin - Green Bay Manitowoc Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1211
University of Wisconsin- Green Bay Sheboygan Campus,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3876
University of Wisconsin-Baraboo/Sauk County,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3209
University of Wisconsin-Eau Claire,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1361
University of Wisconsin-Eau Claire - Barron County,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3812
University of Wisconsin-Fond du Lac,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2383
University of Wisconsin-La Crosse,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1362
University of Wisconsin-Madison,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1203
University of Wisconsin-Oshkosh,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1363
University of Wisconsin-Platteville,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1364
University of Wisconsin-River Falls,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1365
University of Wisconsin-Stevens Point,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1366
University of Wisconsin-Stout,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3490
University of Wisconsin-Superior,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1183
University of Wisconsin-Waukesha,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3212
University of Wisconsin-Whitewater,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/17
University of Wyoming,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3880
University of the Cumberlands,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1572
University of the Incarnate Word,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2607
University of the Ozarks,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2472
University of the Pacific,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1294
University of the Southwest,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2981
University of the Virgin Islands,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1896
University of the West,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/214468
Upper Iowa University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2535
Ursinus College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1413
Ursuline College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/36
Utah State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3885
Utah State University Eastern,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4219
Utah Tech University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3654
Utah Valley University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3965
Utica University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1414
Valdosta State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/563
Valencia College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2700
Valley City State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3550
Valparaiso University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4047
VanderCook College of Music,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4046
Vanderbilt University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4045
Vanguard University of Southern California,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3385
Vassar College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/760
Ventura College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1047
Victor Valley College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1048
Victoria College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/467
Villanova University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/761
Vincennes University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/4049
Virginia Commonwealth University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/580
Virginia Highlands Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/383
Virginia Military Institute,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/566
Virginia Peninsula Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/597
Virginia Polytechnic Institute and State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/89
Virginia State University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2692
Virginia Wesleyan University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2698
Virginia Western Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2699
Visible Music College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/244802
Viterbo University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2398
Volunteer State Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/1207
Wabash College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/3938
Wagner College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/764
Wake Forest University,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/2266
Wake Technical Community College,https://apstudents.collegeboard.org/getting-credit-placement/search-policies/college/384
